,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-60.30850188206469,6.100243554199984,0.0,0.5545145320052992,8.468410066021866,0.0,4EM,4Naive,SK
KiLo,1,-60.60996981117744,6.240232535534204,0.30146792911276865,0.41170062888354203,8.770341655605412,0.11663126271030962,4EM,4Naive,SK
KiHI,2,-63.70942518990589,6.392681235576852,3.400923307841219,0.033784839111159065,8.464695535720379,1.246800831743542,4EM,4Naive,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-87.4882181069275,5.500910834909163,0.0,0.5707807817464686,9.954709424065602,0.0,4EM,4Naive,LP
KiLo,1,-87.9484099180859,5.944044871710176,0.46019181115839025,0.35931405345447864,10.221295516803107,0.24458248814213823,4EM,4Naive,LP
KiHI,2,-89.89379538815511,5.530815665722827,2.4055772812275986,0.06990516479905268,9.86241378269734,0.941469022284586,4EM,4Naive,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-64.2326523823136,6.550457363190034,0.0,0.5326828838162928,8.210950597031458,0.0,4EM,4EM,SK
KiMid,1,-64.4679387787622,6.574223719035956,0.23528639644859517,0.4163115551129833,8.226977367786537,0.24700542711194687,4EM,4EM,SK
KiHI,2,-66.84944894852134,6.088569652914998,2.6167965662077446,0.051005561070723696,8.199682710534118,1.0111273584793736,4EM,4EM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-81.26774252391907,4.984670529643054,0.0,0.4966871006594124,9.593873913567569,0.0,4EM,4EM,LP
KiLo,1,-81.60297325177086,4.935141657601534,0.3352307278517843,0.3621179288499414,9.433223676989131,0.2634432196170421,4EM,4EM,LP
KiHI,2,-83.38396989121533,5.207745013962537,2.1162273672962426,0.14119497049064558,9.54579763941511,1.6328263090240882,4EM,4EM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-59.84393744155976,6.832375286623773,0.0,0.5335274358923254,8.707109259979417,0.0,4EM,4CM,SK
KiMid,1,-60.117057979408514,6.353047530285295,0.27312053784873935,0.4044228530420495,8.583416529512327,0.22235092880423316,4EM,4CM,SK
KiHI,2,-62.20149797625832,6.468107722458797,2.3575605346985524,0.06204971106562513,8.520690125975209,0.7560419670591148,4EM,4CM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-82.5988028063196,4.977166524953546,0.0,0.6126093405766618,9.377137233230163,0.0,4EM,4CM,LP
KiLo,1,-83.94770831212165,5.616542415579559,1.348905505802044,0.19437121153196638,9.444933099398353,1.2730270337585285,4EM,4CM,LP
KiMid,2,-83.95644988250656,5.965257876543447,1.3576470761869635,0.1930194478913715,9.508983756840804,1.277391266879128,4EM,4CM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-85.34885359511651,7.487133452730816,0.0,0.4660890168273647,11.782534950774865,0.0,4EM.CD69+,4Naive,SK
KiMid,1,-85.50749815216935,7.522239766578949,0.1586445570528161,0.40143491137720466,11.314286762891799,0.3328078253690384,4EM.CD69+,4Naive,SK
KiHI,2,-86.75800576157249,7.482911061409652,1.409152166455975,0.132476071795431,11.445680545499354,0.5954448719415601,4EM.CD69+,4Naive,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-98.60872334484094,5.846362741243539,0.0,0.48051952561812494,12.489058622842762,0.0,4EM.CD69+,4Naive,LP
KiMid,1,-99.12493846304939,6.0706931394787205,0.516215118208426,0.2881331468538414,12.422546261279257,0.1910369360364605,4EM.CD69+,4Naive,LP
KiHI,2,-99.41819524584757,5.552964768363196,0.8094719010066136,0.2313473275280334,12.340081319934178,0.5276134746683725,4EM.CD69+,4Naive,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-83.7429204303846,8.513607051908025,0.0,0.5122635989136467,9.614870219784157,0.0,4EM.CD69+,4EM,SK
KiMid,1,-84.36037159080607,8.537120670411966,0.6174511604214841,0.2687042683764255,9.791200666926263,0.6205147827368287,4EM.CD69+,4EM,SK
KiHI,2,-84.65614154729136,7.678039607573552,0.9132211169067572,0.2190321327099278,9.840206397209737,0.9006611631505691,4EM.CD69+,4EM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-93.82182728303243,7.468449050488715,0.0,0.3653019432151488,12.084102481594032,0.0,4EM.CD69+,4EM,LP
KiLo,1,-93.89898853510753,7.110610493663785,0.07716125207510593,0.3373677176721594,12.209545034496832,0.37079302830334293,4EM.CD69+,4EM,LP
KiHI,2,-94.6224164436008,5.927611357802192,0.8005891605683759,0.29733033911269224,12.256148607106493,2.1663171886584487,4EM.CD69+,4EM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-82.55447527427224,7.958583809626063,0.0,0.618508825194678,10.871247620904022,0.0,4EM.CD69+,4CM,SK
KiMid,1,-83.38055396377416,8.19815168117701,0.8260786895019248,0.27529049717985743,10.625141171622161,0.4702352618015224,4EM.CD69+,4CM,SK
KiHI,2,-84.38379756837581,8.391720651550543,1.8293222941035516,0.10620067762546392,10.771297278088625,0.6184828015146451,4EM.CD69+,4CM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-95.20277411872075,6.076607837896759,0.0,0.5274770255858054,11.602859572999819,0.0,4EM.CD69+,4CM,LP
KiHI,1,-95.8011856102992,5.94336763783113,0.598411491578446,0.3183398034874394,11.393965880426052,0.8459991576077815,4EM.CD69+,4CM,LP
KiMid,2,-96.49735273155481,7.494536720074464,1.294578612834064,0.15418317092675618,11.477281448012567,0.38906672270151477,4EM.CD69+,4CM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-81.74579905403318,9.190446044082847,0.0,0.5031438312188954,10.939584027389063,0.0,4EM.CD69+,69,SK
KiMid,1,-82.06455841529825,8.668635387741247,0.31875936126507654,0.3675165724657711,11.27134786092549,0.9759777065896179,4EM.CD69+,69,SK
KiLo,2,-83.19328503505609,9.679488946570018,1.4474859810229015,0.1293395963153325,11.538022493982348,1.1843795303917808,4EM.CD69+,69,SK
