,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-70.82770331434004,6.652445182122847,0.0,0.5430107711208592,9.329024865500061,0.0,4EM,4Naive,SK
KiLo,1,-71.35848628829474,6.874055581287735,0.5307829739546959,0.3176353562727597,9.426434708890369,0.2490089950496679,4EM,4Naive,SK
KiHI,2,-72.29521161222686,6.977147448117535,1.4675082978868117,0.13935387260638077,9.269394937746704,0.5959362665893435,4EM,4Naive,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-91.60235150200101,5.394597140830811,0.0,0.4869350074011938,10.82197512364799,0.0,4EM,4Naive,LP
KiLo,1,-92.20752934853786,5.593806709402514,0.6051778465368471,0.26533850477118853,10.970114222468965,0.5616681714935686,4EM,4Naive,LP
KiMid,2,-92.25751847363446,5.450702566530538,0.6551669716334647,0.24772648782761839,10.930595599133035,0.41607128315813247,4EM,4Naive,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-74.25986712355072,7.917934862132128,0.0,0.5853836275000277,9.243897763819012,0.0,4EM,4EM,SK
KiLo,1,-75.1897422859974,8.939433510611934,0.9298751624466677,0.24284379491413205,9.127665287156372,0.3169271729094684,4EM,4EM,SK
KiHI,2,-75.63605913428043,7.734162116677993,1.3761920107297252,0.17177257758583994,9.237061727096902,0.7560394491988582,4EM,4EM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-88.10088635022807,5.140043153270355,0.0,0.44287547143076683,9.304125279572231,0.0,4EM,4EM,LP
KiLo,1,-88.23049247179327,4.942738867991551,0.1296061215652058,0.30520492774609326,9.343438231141548,1.8591397434072987,4EM,4EM,LP
KiMid,2,-88.46634141055198,5.67345709285523,0.3654550603239155,0.2519196008231391,9.327795060956648,1.946674328197112,4EM,4EM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-72.79292566083419,7.498710155226789,0.0,0.5506957565875992,9.258464076916777,0.0,4EM,4CM,SK
KiMid,1,-73.47356904211921,8.01974006455481,0.6806433812850115,0.2751668001210748,9.286517240465747,0.3154379674612054,4EM,4CM,SK
KiHI,2,-73.95489420865461,7.856983914218915,1.1619685478204111,0.17413744329132588,9.060914794138096,0.4330115314940916,4EM,4CM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-91.94300345237929,5.953048675383968,0.0,0.3590813070249042,9.718751249644349,0.0,4EM,4CM,LP
KiLo,1,-91.97132065370405,5.912186147694314,0.028317201324762564,0.35441431640858817,9.666741269102689,0.1749802924128264,4EM,4CM,LP
KiHI,2,-92.18641616559964,6.005695369279238,0.2434127132203523,0.28650437656650746,9.710621260694381,0.2987842110668444,4EM,4CM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-91.46909584387743,6.866713153240028,0.0,0.44519444447798545,10.905719280222986,0.0,4EM.CD69+,4Naive,SK
KiHI,1,-91.9037323478814,6.787100660872483,0.434636504003981,0.30068172122321035,10.827892732147253,0.4154698491846947,4EM.CD69+,4Naive,SK
KiLo,2,-92.04967867760803,7.343056567555067,0.5805828337306052,0.2541238342988043,11.04047643281189,0.2917181437004383,4EM.CD69+,4Naive,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-103.28253653825172,5.695803243686186,0.0,0.4577107216273552,13.22934888171853,0.0,4EM.CD69+,4Naive,LP
KiMid,1,-103.72617300141982,5.6592033381101885,0.443636463168132,0.2926854895284963,13.455168142718005,0.43355890598799146,4EM.CD69+,4Naive,LP
KiLo,2,-103.87196574368765,5.721506050443978,0.5894292054359482,0.24960378884414866,13.401834757987812,0.3590827376489563,4EM.CD69+,4Naive,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-89.93656084011546,7.113022166737196,0.0,0.5004109084326764,10.287236406679638,0.0,4EM.CD69+,4EM,SK
KiLo,1,-90.52756416602317,8.48829469529366,0.5910033259077094,0.28750760526148006,10.277535405658416,0.6534239082378098,4EM.CD69+,4EM,SK
KiHI,2,-90.80795911642707,7.755134345241544,0.8713982763116128,0.21208148630584306,9.99273390348603,0.46372980290518573,4EM.CD69+,4EM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiHI,0,-102.82984360690686,5.9928870011777775,0.0,0.49291455449792143,12.47985324354974,0.0,4EM.CD69+,4EM,LP
KiMid,1,-103.40344873602547,7.075559793878853,0.5736051291186097,0.27420887116506215,12.076697081173956,2.1050752968941806,4EM.CD69+,4EM,LP
KiLo,2,-103.51576860319425,7.134581217814812,0.6859249962873655,0.23287657433701628,12.193725468948342,2.029173808602467,4EM.CD69+,4EM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-89.81818693880157,7.2968147364440625,0.0,0.4930294995603289,9.86425032114452,0.0,4EM.CD69+,4CM,SK
KiHI,1,-90.44636190886138,7.3908855018187865,0.6281749700597912,0.25971654825238244,9.866607198276693,0.19165253515795522,4EM.CD69+,4CM,SK
KiLo,2,-90.59718104169067,8.170266107368775,0.7789941028890901,0.24725395218728885,10.00652092704452,0.7718752084075724,4EM.CD69+,4CM,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-103.0803676731398,5.879656215416986,0.0,0.4907456049836067,12.15098770145705,0.0,4EM.CD69+,4CM,LP
KiHI,1,-103.70993602759492,6.381787397279723,0.6295683544551185,0.258102862928161,12.083864185703764,0.288532445065923,4EM.CD69+,4CM,LP
KiLo,2,-103.75894395850221,6.683369747865797,0.6785762853624062,0.25115153208823243,12.228008090069483,0.3447871714924672,4EM.CD69+,4CM,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiLo,0,-87.94320980246329,8.222457428758531,0.0,0.4171587516172723,10.9093045598092,0.0,4EM.CD69+,69,SK
KiMid,1,-88.24792270880417,8.698321032020402,0.3047129063408818,0.3075621875374502,10.815040833676191,0.18845652144049976,4EM.CD69+,69,SK
KiHI,2,-88.46438502355596,9.187916667284398,0.5211752210926663,0.27527906084527803,10.727489691913469,0.789141872177422,4EM.CD69+,69,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,precursor,organ
KiMid,0,-100.43935248902417,6.123074321570314,0.0,0.5169585239403935,12.186702285761141,0.0,4EM.CD69+,69,LP
KiLo,1,-100.87420605667127,6.338061271228426,0.4348535676470888,0.33455906523527573,12.345449913024556,0.11876327492794944,4EM.CD69+,69,LP
KiHI,2,-101.70766471415519,6.56334370679555,1.2683122251310222,0.14848241082433014,12.145862805623858,0.299782406407518,4EM.CD69+,69,LP
